date,member_id,R,F,M,r_grade,f_grade,m_grade,rfm_index,group
2023-03-01,55171226@n,173,2,90500.0,3,2,2,2.053524117701992,new
2023-03-01,55173339@n,40,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,55178621@n,163,1,38800.0,3,1,1,1.1070482354039841,new
2023-03-01,55183334@n,112,1,38000.0,3,1,1,1.1070482354039841,new
2023-03-01,5518654@n,217,1,114000.0,2,1,3,2.1258110140327506,esc-VIP
2023-03-01,55206878@n,73,1,31300.0,4,1,1,1.1605723531059762,new
2023-03-01,55222481@n,62,3,48625.0,4,3,1,1.9812372213712335,ROYAL
2023-03-01,55242939@n,91,1,38800.0,3,1,1,1.1070482354039841,new
2023-03-01,5524617@n,223,1,42300.0,2,1,1,1.053524117701992,esc
2023-03-01,55262726@n,237,1,40000.0,2,1,1,1.053524117701992,esc
2023-03-01,5527027@n,69,1,44000.0,4,1,1,1.1605723531059762,new
2023-03-01,55276952@n,141,1,40900.0,3,1,1,1.1070482354039841,new
2023-03-01,55283505@n,197,1,29400.0,2,1,1,1.053524117701992,esc
2023-03-01,55305869@n,74,1,64200.0,4,1,2,1.6967158012713555,new
2023-03-01,55313462@n,76,2,111100.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,55320845@n,14,1,37900.0,4,1,1,1.1605723531059762,new
2023-03-01,55329340@n,131,1,33900.0,3,1,1,1.1070482354039841,new
2023-03-01,55340339@n,97,1,13900.0,3,1,1,1.1070482354039841,new
2023-03-01,5534860@n,7,1,56800.0,4,1,2,1.6967158012713555,new
2023-03-01,55349394@n,193,1,41900.0,2,1,1,1.053524117701992,esc
2023-03-01,55380537@n,177,2,86484.0,3,2,2,2.053524117701992,new
2023-03-01,5539961@n,116,1,63900.0,3,1,2,1.6431916835693634,new
2023-03-01,55401573@n,89,1,40000.0,3,1,1,1.1070482354039841,new
2023-03-01,55402419@n,32,1,48800.0,4,1,1,1.1605723531059762,new
2023-03-01,55424876@n,92,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,55429526@n,234,2,105451.0,2,2,3,2.5361434481653795,esc-VIP
2023-03-01,55446648@n,22,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,55458142@n,346,1,36900.0,1,1,1,1.0,esc
2023-03-01,5547094@n,14,1,39900.0,4,1,1,1.1605723531059762,new
2023-03-01,5548261@n,63,1,33400.0,4,1,1,1.1605723531059762,new
2023-03-01,55492565@n,221,1,31400.0,2,1,1,1.053524117701992,esc
2023-03-01,55504784@n,52,2,70347.0,4,2,2,2.107048235403984,new
2023-03-01,55512326@n,140,1,30800.0,3,1,1,1.1070482354039841,new
2023-03-01,55519797@n,177,1,40900.0,3,1,1,1.1070482354039841,new
2023-03-01,555215842@g,102,1,39900.0,3,1,1,1.1070482354039841,new
2023-03-01,55526075@n,71,1,25200.0,4,1,1,1.1605723531059762,new
2023-03-01,55535412@n,207,1,35000.0,2,1,1,1.053524117701992,esc
2023-03-01,55541941@n,209,1,35000.0,2,1,1,1.053524117701992,esc
2023-03-01,55568612@n,225,2,41226.0,2,2,1,1.463856551834621,esc
2023-03-01,55569703@n,147,1,153000.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,55611827@n,167,1,30800.0,3,1,1,1.1070482354039841,new
2023-03-01,55615384@n,146,1,69300.0,3,1,2,1.6431916835693634,new
2023-03-01,55620201@n,5,1,56200.0,4,1,2,1.6967158012713555,new
2023-03-01,55625414@n,135,2,82570.0,3,2,2,2.053524117701992,new
2023-03-01,55651574@n,78,2,104700.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,55657671@n,54,3,113110.0,4,3,3,3.053524117701992,VIP
2023-03-01,55667746@n,249,2,48773.0,2,2,1,1.463856551834621,esc
2023-03-01,556741682@g,159,1,34700.0,3,1,1,1.1070482354039841,new
2023-03-01,55675670@n,278,1,35500.0,1,1,1,1.0,esc
2023-03-01,55676112@n,107,1,10900.0,3,1,1,1.1070482354039841,new
2023-03-01,55687397@n,29,1,13400.0,4,1,1,1.1605723531059762,new
2023-03-01,55699230@n,229,1,45600.0,2,1,1,1.053524117701992,esc
2023-03-01,55699683@n,15,1,12900.0,4,1,1,1.1605723531059762,new
2023-03-01,55703382@n,207,3,170079.0,2,3,3,2.9464758822980084,esc-VIP
2023-03-01,55714284@n,191,2,75693.0,2,2,2,2.0,esc
2023-03-01,55715700@n,44,2,88406.0,4,2,2,2.107048235403984,new
2023-03-01,55725675@n,144,1,16900.0,3,1,1,1.1070482354039841,new
2023-03-01,55727989@n,227,1,38700.0,2,1,1,1.053524117701992,esc
2023-03-01,55737532@n,118,1,37000.0,3,1,1,1.1070482354039841,new
2023-03-01,55738878@n,48,1,41900.0,4,1,1,1.1605723531059762,new
2023-03-01,55752096@n,73,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,55761375@n,70,1,14500.0,4,1,1,1.1605723531059762,new
2023-03-01,55769815@n,49,2,76400.0,4,2,2,2.107048235403984,new
2023-03-01,55770111@n,268,1,31900.0,2,1,1,1.053524117701992,esc
2023-03-01,55775681@n,61,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,55793883@n,202,1,38900.0,2,1,1,1.053524117701992,esc
2023-03-01,55801689@n,219,1,36500.0,2,1,1,1.053524117701992,esc
2023-03-01,5580678@n,144,1,39500.0,3,1,1,1.1070482354039841,new
2023-03-01,55813109@n,103,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,55830879@n,331,1,40400.0,1,1,1,1.0,esc
2023-03-01,55831106@n,84,1,42800.0,4,1,1,1.1605723531059762,new
2023-03-01,55834733@n,72,1,33400.0,4,1,1,1.1605723531059762,new
2023-03-01,55836566@n,30,2,46800.0,4,2,1,1.5709047872386046,new
2023-03-01,55844579@n,13,2,31800.0,4,2,1,1.5709047872386046,new
2023-03-01,55845564@n,273,1,38800.0,2,1,1,1.053524117701992,esc
2023-03-01,55847331@n,302,1,36900.0,1,1,1,1.0,esc
2023-03-01,55848662@n,86,1,37997.0,4,1,1,1.1605723531059762,new
2023-03-01,55854646@n,37,1,36900.0,4,1,1,1.1605723531059762,new
2023-03-01,55874111@n,34,1,38800.0,4,1,1,1.1605723531059762,new
2023-03-01,55878652@n,7,2,64000.0,4,2,2,2.107048235403984,new
2023-03-01,55884105@n,45,2,29800.0,4,2,1,1.5709047872386046,new
2023-03-01,55886277@n,265,1,35500.0,2,1,1,1.053524117701992,esc
2023-03-01,558881628@g,115,1,50800.0,3,1,1,1.1070482354039841,new
2023-03-01,55896180@n,19,1,37900.0,4,1,1,1.1605723531059762,new
2023-03-01,55898177@n,10,1,37900.0,4,1,1,1.1605723531059762,new
2023-03-01,55917887@n,103,1,54800.0,3,1,2,1.6431916835693634,new
2023-03-01,55932766@n,234,1,40700.0,2,1,1,1.053524117701992,esc
2023-03-01,55942102@n,354,1,38700.0,1,1,1,1.0,esc
2023-03-01,55942264@n,96,1,40000.0,3,1,1,1.1070482354039841,new
2023-03-01,55962246@n,72,1,77300.0,4,1,2,1.6967158012713555,new
2023-03-01,55986301@n,179,1,39800.0,3,1,1,1.1070482354039841,new
2023-03-01,56004042@n,17,1,39900.0,4,1,1,1.1605723531059762,new
2023-03-01,56016686@n,70,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,56019926@n,173,1,31800.0,3,1,1,1.1070482354039841,new
2023-03-01,56021984@n,151,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,56047675@n,87,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,56050413@n,155,1,46800.0,3,1,1,1.1070482354039841,new
2023-03-01,56064888@n,196,1,16900.0,2,1,1,1.053524117701992,esc
2023-03-01,56068053@n,206,1,114000.0,2,1,3,2.1258110140327506,esc-VIP
2023-03-01,56069556@n,222,1,41800.0,2,1,1,1.053524117701992,esc
2023-03-01,56071683@n,4,1,21800.0,4,1,1,1.1605723531059762,new
2023-03-01,56074457@n,6,4,117194.0,4,3,3,3.053524117701992,VIP
2023-03-01,56074727@n,197,1,59100.0,2,1,2,1.5896675658673716,esc
2023-03-01,56090038@n,172,1,63439.0,3,1,2,1.6431916835693634,new
2023-03-01,56098716@n,228,2,137113.0,2,2,3,2.5361434481653795,esc-VIP
2023-03-01,56099507@n,43,1,28900.0,4,1,1,1.1605723531059762,new
2023-03-01,56110079@n,59,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,56118271@n,25,2,57800.0,4,2,2,2.107048235403984,new
2023-03-01,56130937@n,164,1,39068.0,3,1,1,1.1070482354039841,new
2023-03-01,56132306@n,315,1,35500.0,1,1,1,1.0,esc
2023-03-01,56134883@n,251,1,38700.0,2,1,1,1.053524117701992,esc
2023-03-01,56184881@n,62,1,26700.0,4,1,1,1.1605723531059762,new
2023-03-01,56193846@n,22,1,10900.0,4,1,1,1.1605723531059762,new
2023-03-01,56198529@n,358,1,15900.0,1,1,1,1.0,esc
2023-03-01,56207084@n,126,1,40900.0,3,1,1,1.1070482354039841,new
2023-03-01,56217659@n,258,1,6600.0,2,1,1,1.053524117701992,esc
2023-03-01,5621878@n,66,1,31400.0,4,1,1,1.1605723531059762,new
2023-03-01,56223513@n,335,1,36630.0,1,1,1,1.0,esc
2023-03-01,56230547@n,38,1,54200.0,4,1,2,1.6967158012713555,new
2023-03-01,56251447@n,144,1,43800.0,3,1,1,1.1070482354039841,new
2023-03-01,56259465@n,66,1,33400.0,4,1,1,1.1605723531059762,new
2023-03-01,56276377@n,8,1,36900.0,4,1,1,1.1605723531059762,new
2023-03-01,56280916@n,72,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,56284178@n,64,1,31400.0,4,1,1,1.1605723531059762,new
2023-03-01,56291245@n,54,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,56291786@n,195,1,40900.0,2,1,1,1.053524117701992,esc
2023-03-01,56301175@n,9,1,38900.0,4,1,1,1.1605723531059762,new
2023-03-01,56324537@n,341,1,36500.0,1,1,1,1.0,esc
2023-03-01,56365347@n,160,2,71405.0,3,2,2,2.053524117701992,new
2023-03-01,56365448@n,31,1,23800.0,4,1,1,1.1605723531059762,new
2023-03-01,56378078@n,169,1,50700.0,3,1,1,1.1070482354039841,new
2023-03-01,56383844@n,107,1,11700.0,3,1,1,1.1070482354039841,new
2023-03-01,56399473@n,174,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,56405462@n,4,2,52500.0,4,2,1,1.5709047872386046,new
2023-03-01,56414740@n,133,1,153000.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,56422828@n,225,1,52800.0,2,1,1,1.053524117701992,esc
2023-03-01,56439016@n,243,1,51600.0,2,1,1,1.053524117701992,esc
2023-03-01,56481295@n,1,1,28800.0,4,1,1,1.1605723531059762,new
2023-03-01,56484490@n,342,1,38700.0,1,1,1,1.0,esc
2023-03-01,56486599@n,62,1,52600.0,4,1,1,1.1605723531059762,new
2023-03-01,56509637@n,222,1,15400.0,2,1,1,1.053524117701992,esc
2023-03-01,56516006@n,278,1,37641.0,1,1,1,1.0,esc
2023-03-01,5651919@n,247,1,38700.0,2,1,1,1.053524117701992,esc
2023-03-01,56527035@n,155,2,86700.0,3,2,2,2.053524117701992,new
2023-03-01,56533090@n,204,3,174763.0,2,3,3,2.9464758822980084,esc-VIP
2023-03-01,56543939@n,223,1,37573.0,2,1,1,1.053524117701992,esc
2023-03-01,56545910@n,5,1,41900.0,4,1,1,1.1605723531059762,new
2023-03-01,56546597@n,126,1,17900.0,3,1,1,1.1070482354039841,new
2023-03-01,56548539@n,233,1,39900.0,2,1,1,1.053524117701992,esc
2023-03-01,56564289@n,19,1,36900.0,4,1,1,1.1605723531059762,new
2023-03-01,56600357@n,357,1,28465.0,1,1,1,1.0,esc
2023-03-01,56611924@n,83,1,46000.0,4,1,1,1.1605723531059762,new
2023-03-01,56618139@n,245,1,60200.0,2,1,2,1.5896675658673716,esc
2023-03-01,56623539@n,287,3,48453.0,1,3,1,1.8206648682652578,esc
2023-03-01,56649157@n,43,2,79400.0,4,2,2,2.107048235403984,new
2023-03-01,56651305@n,147,1,38800.0,3,1,1,1.1070482354039841,new
2023-03-01,56651565@n,311,1,33448.0,1,1,1,1.0,esc
2023-03-01,56682311@n,286,1,36268.0,1,1,1,1.0,esc
2023-03-01,5668236@n,24,3,120100.0,4,3,3,3.053524117701992,VIP
2023-03-01,5669026@n,65,1,33400.0,4,1,1,1.1605723531059762,new
2023-03-01,56696960@n,322,1,38700.0,1,1,1,1.0,esc
2023-03-01,56717584@n,300,1,15400.0,1,1,1,1.0,esc
2023-03-01,5674544@n,64,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,56747670@n,99,2,79200.0,3,2,2,2.053524117701992,new
2023-03-01,5675607@n,15,3,301671.0,4,3,4,3.5896675658673716,VIP
2023-03-01,56767175@n,209,2,144400.0,2,2,3,2.5361434481653795,esc-VIP
2023-03-01,56768311@n,92,2,207800.0,3,2,4,3.125811014032751,semi-VIP
2023-03-01,56771818@n,47,2,210700.0,4,2,4,3.179335131734743,semi-VIP
2023-03-01,56772837@n,94,1,13900.0,3,1,1,1.1070482354039841,new
2023-03-01,5679196@n,128,1,16900.0,3,1,1,1.1070482354039841,new
2023-03-01,56801794@n,125,3,164027.0,3,3,3,3.0,VIP
2023-03-01,56803277@n,124,1,40900.0,3,1,1,1.1070482354039841,new
2023-03-01,56812849@n,309,1,37769.0,1,1,1,1.0,esc
2023-03-01,56815467@n,33,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,56815601@n,97,1,13900.0,3,1,1,1.1070482354039841,new
2023-03-01,56832115@n,187,2,64903.0,2,2,2,2.0,esc
2023-03-01,5683804@n,239,1,53200.0,2,1,2,1.5896675658673716,esc
2023-03-01,56846104@n,196,1,30900.0,2,1,1,1.053524117701992,esc
2023-03-01,56846201@n,64,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,56861281@n,165,2,77600.0,3,2,2,2.053524117701992,new
2023-03-01,56863700@n,172,1,28900.0,3,1,1,1.1070482354039841,new
2023-03-01,56888453@n,124,1,16900.0,3,1,1,1.1070482354039841,new
2023-03-01,56934459@n,324,1,17400.0,1,1,1,1.0,esc
2023-03-01,56942336@n,59,2,63700.0,4,2,2,2.107048235403984,new
2023-03-01,56946890@n,100,2,58800.0,3,2,2,2.053524117701992,new
2023-03-01,56986532@n,148,1,85700.0,3,1,2,1.6431916835693634,new
2023-03-01,57032152@n,35,1,33900.0,4,1,1,1.1605723531059762,new
2023-03-01,57043395@n,33,1,8900.0,4,1,1,1.1605723531059762,new
2023-03-01,57044305@n,90,1,40900.0,3,1,1,1.1070482354039841,new
2023-03-01,57057685@n,59,1,15500.0,4,1,1,1.1605723531059762,new
2023-03-01,57070097@n,73,1,57100.0,4,1,2,1.6967158012713555,new
2023-03-01,57117016@n,260,1,15400.0,2,1,1,1.053524117701992,esc
2023-03-01,57119476@n,362,1,41900.0,1,1,1,1.0,esc
2023-03-01,57123720@n,72,1,31400.0,4,1,1,1.1605723531059762,new
2023-03-01,57175960@n,20,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,57176064@n,60,1,38278.0,4,1,1,1.1605723531059762,new
2023-03-01,5719899@n,106,1,23000.0,3,1,1,1.1070482354039841,new
2023-03-01,57209646@n,7,1,62000.0,4,1,2,1.6967158012713555,new
2023-03-01,5722675@n,156,1,42800.0,3,1,1,1.1070482354039841,new
2023-03-01,57248300@n,110,2,64900.0,3,2,2,2.053524117701992,new
2023-03-01,5726455@n,35,2,75413.0,4,2,2,2.107048235403984,new
2023-03-01,57274315@n,84,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,57282004@n,15,1,37900.0,4,1,1,1.1605723531059762,new
2023-03-01,57286255@n,148,1,37900.0,3,1,1,1.1070482354039841,new
2023-03-01,57294236@n,9,1,16900.0,4,1,1,1.1605723531059762,new
2023-03-01,57295947@n,172,1,102400.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,57300337@n,142,1,91500.0,3,1,2,1.6431916835693634,new
2023-03-01,57321535@n,237,2,105346.0,2,2,3,2.5361434481653795,esc-VIP
2023-03-01,57321888@n,39,1,12900.0,4,1,1,1.1605723531059762,new
2023-03-01,57335970@n,32,4,143942.0,4,3,3,3.053524117701992,VIP
2023-03-01,57368189@n,191,1,38900.0,2,1,1,1.053524117701992,esc
2023-03-01,57380527@n,55,2,78782.0,4,2,2,2.107048235403984,new
2023-03-01,57387632@n,168,1,40900.0,3,1,1,1.1070482354039841,new
2023-03-01,5738877@n,132,2,49200.0,3,2,1,1.5173806695366128,new
2023-03-01,5745191@n,345,1,19792.0,1,1,1,1.0,esc
2023-03-01,57458365@n,120,1,39226.0,3,1,1,1.1070482354039841,new
2023-03-01,57464632@n,23,1,53700.0,4,1,2,1.6967158012713555,new
2023-03-01,57471707@n,32,2,81800.0,4,2,2,2.107048235403984,new
2023-03-01,57473635@n,64,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,57480025@n,6,2,79439.0,4,2,2,2.107048235403984,new
2023-03-01,57488032@n,210,1,33200.0,2,1,1,1.053524117701992,esc
2023-03-01,5749997@n,112,1,35000.0,3,1,1,1.1070482354039841,new
2023-03-01,57540138@n,160,1,33400.0,3,1,1,1.1070482354039841,new
2023-03-01,57544792@n,84,3,85900.0,4,3,2,2.517380669536613,ROYAL
2023-03-01,57555748@n,22,1,36900.0,4,1,1,1.1605723531059762,new
2023-03-01,57577077@n,12,5,178122.0,4,4,3,3.463856551834621,VIP
2023-03-01,57577487@n,140,1,51800.0,3,1,1,1.1070482354039841,new
2023-03-01,57591212@n,151,1,57800.0,3,1,2,1.6431916835693634,new
2023-03-01,57591730@n,71,1,23300.0,4,1,1,1.1605723531059762,new
2023-03-01,57617876@n,138,2,79600.0,3,2,2,2.053524117701992,new
2023-03-01,57646198@n,231,1,44999.0,2,1,1,1.053524117701992,esc
2023-03-01,57648101@n,338,1,38800.0,1,1,1,1.0,esc
2023-03-01,57650325@n,320,1,16400.0,1,1,1,1.0,esc
2023-03-01,5765239@n,1,1,45700.0,4,1,1,1.1605723531059762,new
2023-03-01,5767196@n,216,1,35200.0,2,1,1,1.053524117701992,esc
2023-03-01,57703889@n,218,1,36900.0,2,1,1,1.053524117701992,esc
2023-03-01,57709372@n,85,1,143000.0,4,1,3,2.2328592494367347,semi-VIP
2023-03-01,57722571@n,103,1,38800.0,3,1,1,1.1070482354039841,new
2023-03-01,57724083@n,49,3,118435.0,4,3,3,3.053524117701992,VIP
2023-03-01,57746110@n,330,1,40700.0,1,1,1,1.0,esc
2023-03-01,57771817@n,210,1,29066.0,2,1,1,1.053524117701992,esc
2023-03-01,57791503@n,298,2,72800.0,1,2,2,1.9464758822980082,esc
2023-03-01,57791746@n,48,1,39900.0,4,1,1,1.1605723531059762,new
2023-03-01,57805338@n,116,1,23000.0,3,1,1,1.1070482354039841,new
2023-03-01,57809341@n,56,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,57817108@n,71,1,51300.0,4,1,1,1.1605723531059762,new
2023-03-01,57819762@n,77,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,57834398@n,265,1,19300.0,2,1,1,1.053524117701992,esc
2023-03-01,57883980@n,101,1,13900.0,3,1,1,1.1070482354039841,new
2023-03-01,57935658@n,69,1,36400.0,4,1,1,1.1605723531059762,new
2023-03-01,57957977@n,12,1,38900.0,4,1,1,1.1605723531059762,new
2023-03-01,57961129@n,79,1,32900.0,4,1,1,1.1605723531059762,new
2023-03-01,57967962@n,263,1,36500.0,2,1,1,1.053524117701992,esc
2023-03-01,57975321@n,99,1,56200.0,3,1,2,1.6431916835693634,new
2023-03-01,57977950@n,300,1,17400.0,1,1,1,1.0,esc
2023-03-01,57987298@n,112,1,36000.0,3,1,1,1.1070482354039841,new
2023-03-01,57991153@n,204,1,112000.0,2,1,3,2.1258110140327506,esc-VIP
2023-03-01,58011498@n,206,1,35000.0,2,1,1,1.053524117701992,esc
2023-03-01,58020858@n,278,1,31000.0,1,1,1,1.0,esc
2023-03-01,58022193@n,204,2,222600.0,2,2,4,3.072286896330759,esc-VIP
2023-03-01,58033434@n,285,1,38700.0,1,1,1,1.0,esc
2023-03-01,58036872@n,114,1,47600.0,3,1,1,1.1070482354039841,new
2023-03-01,58038554@n,114,1,11700.0,3,1,1,1.1070482354039841,new
2023-03-01,58043216@n,171,1,30800.0,3,1,1,1.1070482354039841,new
2023-03-01,58056779@n,41,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,58093824@n,60,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,58108626@n,140,1,16900.0,3,1,1,1.1070482354039841,new
2023-03-01,58116195@n,146,1,38800.0,3,1,1,1.1070482354039841,new
2023-03-01,58121171@n,224,1,30900.0,2,1,1,1.053524117701992,esc
2023-03-01,58178569@n,81,2,105600.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,58179387@n,35,6,321788.0,4,4,4,4.0,VIP
2023-03-01,58184580@n,29,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,58198712@n,125,1,36300.0,3,1,1,1.1070482354039841,new
2023-03-01,58201091@n,315,1,13900.0,1,1,1,1.0,esc
2023-03-01,58203109@n,209,1,36000.0,2,1,1,1.053524117701992,esc
2023-03-01,58281784@n,330,1,38900.0,1,1,1,1.0,esc
2023-03-01,58284638@n,61,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,58290498@n,63,1,15500.0,4,1,1,1.1605723531059762,new
2023-03-01,58301544@n,177,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,58316502@n,282,1,40700.0,1,1,1,1.0,esc
2023-03-01,58331813@n,208,1,39900.0,2,1,1,1.053524117701992,esc
2023-03-01,58333311@n,68,2,69300.0,4,2,2,2.107048235403984,new
2023-03-01,58345920@n,109,1,48900.0,3,1,1,1.1070482354039841,new
2023-03-01,58365374@n,90,1,26800.0,3,1,1,1.1070482354039841,new
2023-03-01,58366034@n,121,1,39900.0,3,1,1,1.1070482354039841,new
2023-03-01,58382991@n,10,2,116479.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,58391796@n,187,1,16900.0,2,1,1,1.053524117701992,esc
2023-03-01,58398680@n,39,2,155400.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,5841716@n,34,1,28800.0,4,1,1,1.1605723531059762,new
2023-03-01,58426608@n,192,1,50300.0,2,1,1,1.053524117701992,esc
2023-03-01,58426845@n,61,1,33400.0,4,1,1,1.1605723531059762,new
2023-03-01,58427814@n,280,1,120700.0,1,1,3,2.072286896330759,esc-VIP
2023-03-01,58441649@n,216,1,32400.0,2,1,1,1.053524117701992,esc
2023-03-01,58453859@n,147,2,68899.0,3,2,2,2.053524117701992,new
2023-03-01,58453954@n,40,1,36900.0,4,1,1,1.1605723531059762,new
2023-03-01,58467293@n,246,1,36900.0,2,1,1,1.053524117701992,esc
2023-03-01,58481845@n,117,2,168300.0,3,2,3,2.5896675658673716,semi-VIP
2023-03-01,5849641@n,232,1,38615.0,2,1,1,1.053524117701992,esc
2023-03-01,58513881@n,105,3,145000.0,3,3,3,3.0,VIP
2023-03-01,58516035@n,96,1,40900.0,3,1,1,1.1070482354039841,new
2023-03-01,58519971@n,118,2,148200.0,3,2,3,2.5896675658673716,semi-VIP
2023-03-01,58526092@n,75,2,51100.0,4,2,1,1.5709047872386046,new
2023-03-01,58578848@n,175,1,53900.0,3,1,2,1.6431916835693634,new
2023-03-01,5858097@n,142,2,126252.0,3,2,3,2.5896675658673716,semi-VIP
2023-03-01,58584104@n,35,1,38800.0,4,1,1,1.1605723531059762,new
2023-03-01,58614947@n,207,1,35000.0,2,1,1,1.053524117701992,esc
2023-03-01,58617984@n,307,1,36372.0,1,1,1,1.0,esc
2023-03-01,58656275@n,125,1,16900.0,3,1,1,1.1070482354039841,new
2023-03-01,58673459@n,205,1,44200.0,2,1,1,1.053524117701992,esc
2023-03-01,58735951@n,196,2,85362.0,2,2,2,2.0,esc
2023-03-01,58738731@n,195,1,16900.0,2,1,1,1.053524117701992,esc
2023-03-01,58754198@n,3,1,29900.0,4,1,1,1.1605723531059762,new
2023-03-01,58754764@n,314,1,17400.0,1,1,1,1.0,esc
2023-03-01,58773281@n,199,1,41900.0,2,1,1,1.053524117701992,esc
2023-03-01,58778752@n,196,1,40900.0,2,1,1,1.053524117701992,esc
2023-03-01,58788988@n,119,1,24400.0,3,1,1,1.1070482354039841,new
2023-03-01,58823024@n,75,1,23600.0,4,1,1,1.1605723531059762,new
2023-03-01,58833034@n,71,2,32677.0,4,2,1,1.5709047872386046,new
2023-03-01,58845638@n,170,1,40000.0,3,1,1,1.1070482354039841,new
2023-03-01,58877353@n,92,1,37900.0,3,1,1,1.1070482354039841,new
2023-03-01,58923496@n,36,1,66800.0,4,1,2,1.6967158012713555,new
2023-03-01,58935069@n,243,1,36900.0,2,1,1,1.053524117701992,esc
2023-03-01,58964265@n,136,1,40900.0,3,1,1,1.1070482354039841,new
2023-03-01,58965536@n,113,1,11700.0,3,1,1,1.1070482354039841,new
2023-03-01,59001477@n,70,1,26700.0,4,1,1,1.1605723531059762,new
2023-03-01,59009104@n,145,1,40900.0,3,1,1,1.1070482354039841,new
2023-03-01,59097901@n,294,1,65400.0,1,1,2,1.5361434481653795,esc
2023-03-01,5911095@n,92,1,13900.0,3,1,1,1.1070482354039841,new
2023-03-01,59126916@n,278,1,38800.0,1,1,1,1.0,esc
2023-03-01,59144499@n,44,2,95602.0,4,2,2,2.107048235403984,new
2023-03-01,59145562@n,34,1,35800.0,4,1,1,1.1605723531059762,new
2023-03-01,59165333@n,27,1,32800.0,4,1,1,1.1605723531059762,new
2023-03-01,5916852@n,249,1,29400.0,2,1,1,1.053524117701992,esc
2023-03-01,59172681@n,245,1,15400.0,2,1,1,1.053524117701992,esc
2023-03-01,59179197@n,65,1,27400.0,4,1,1,1.1605723531059762,new
2023-03-01,59182759@n,203,1,114000.0,2,1,3,2.1258110140327506,esc-VIP
2023-03-01,59213459@n,176,1,37900.0,3,1,1,1.1070482354039841,new
2023-03-01,59219613@n,340,1,17400.0,1,1,1,1.0,esc
2023-03-01,59233586@n,76,1,107309.0,4,1,3,2.2328592494367347,semi-VIP
2023-03-01,59239871@n,309,1,113500.0,1,1,3,2.072286896330759,esc-VIP
2023-03-01,59244645@n,16,2,31300.0,4,2,1,1.5709047872386046,new
2023-03-01,59266314@n,60,1,53700.0,4,1,2,1.6967158012713555,new
2023-03-01,59267662@n,62,1,27700.0,4,1,1,1.1605723531059762,new
2023-03-01,59268389@n,231,1,32800.0,2,1,1,1.053524117701992,esc
2023-03-01,59298610@n,53,1,12900.0,4,1,1,1.1605723531059762,new
2023-03-01,59299954@n,95,1,12900.0,3,1,1,1.1070482354039841,new
2023-03-01,59300686@n,188,2,85600.0,2,2,2,2.0,esc
2023-03-01,5931532@n,56,1,39900.0,4,1,1,1.1605723531059762,new
2023-03-01,59320970@n,162,1,40900.0,3,1,1,1.1070482354039841,new
2023-03-01,59404126@n,182,1,39800.0,2,1,1,1.053524117701992,esc
2023-03-01,59452736@n,12,1,13900.0,4,1,1,1.1605723531059762,new
2023-03-01,59466916@n,114,1,113500.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,59466959@n,350,1,33121.0,1,1,1,1.0,esc
2023-03-01,59477003@n,110,1,10700.0,3,1,1,1.1070482354039841,new
2023-03-01,59482329@n,1,2,55800.0,4,2,2,2.107048235403984,new
2023-03-01,59493267@n,179,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,59500911@n,240,1,47900.0,2,1,1,1.053524117701992,esc
2023-03-01,59507613@n,8,1,40900.0,4,1,1,1.1605723531059762,new
