date,member_id,R,F,M,r_grade,f_grade,m_grade,rfm_index,group
2022-07-26,54937483@n,245,1,15400.0,2,1,1,1.0543118531127325,esc
2022-07-26,54972936@n,166,3,133000.0,3,3,3,3.0,VIP
2022-07-26,54990239@n,116,2,77400.0,3,2,2,2.0543118531127327,new
2022-07-26,55009299@n,297,1,28406.0,1,1,1,1.0,esc
2022-07-26,5505531@n,89,1,38900.0,3,1,1,1.108623706225465,new
2022-07-26,55058560@n,284,1,32800.0,1,1,1,1.0,esc
2022-07-26,55061176@n,82,1,13900.0,4,1,1,1.1629355593381974,new
2022-07-26,5508927@n,303,1,36500.0,1,1,1,1.0,esc
2022-07-26,55102211@n,281,1,43600.0,1,1,1,1.0,esc
2022-07-26,55107134@n,230,1,39900.0,2,1,1,1.0543118531127325,esc
2022-07-26,5512351@n,12,4,133281.0,4,3,3,3.0543118531127322,VIP
2022-07-26,55130313@n,126,2,77839.0,3,2,2,2.0543118531127327,new
2022-07-26,55136393@n,183,3,80573.0,2,3,2,2.3974935685274805,esc
2022-07-26,5514739@n,351,1,36900.0,1,1,1,1.0,esc
2022-07-26,55183334@n,283,1,18800.0,1,1,1,1.0,esc
2022-07-26,55205315@n,265,1,20177.0,1,1,1,1.0,esc
2022-07-26,5521035@n,283,1,116100.0,1,1,3,2.0963891567195736,esc-VIP
2022-07-26,55222481@n,76,2,34800.0,4,2,1,1.5604291278656781,new
2022-07-26,5524617@n,5,1,42300.0,4,1,1,1.1629355593381974,new
2022-07-26,55262726@n,19,2,78700.0,4,2,2,2.108623706225465,new
2022-07-26,55321253@n,255,2,74800.0,1,2,2,1.9456881468872673,esc
2022-07-26,55337154@n,172,1,28900.0,3,1,1,1.108623706225465,new
2022-07-26,5534669@n,250,1,38700.0,2,1,1,1.0543118531127325,esc
2022-07-26,55348302@n,160,2,46900.0,3,2,1,1.5061172747529457,new
2022-07-26,55363158@n,216,1,17400.0,2,1,1,1.0543118531127325,esc
2022-07-26,55366489@n,286,2,50400.0,1,2,1,1.3974935685274805,esc
2022-07-26,55380537@n,52,3,112864.0,4,3,3,3.0543118531127322,VIP
2022-07-26,55424876@n,326,1,37700.0,1,1,1,1.0,esc
2022-07-26,55429526@n,16,7,398616.0,4,4,4,4.0,VIP
2022-07-26,55458142@n,128,1,36900.0,3,1,1,1.108623706225465,new
2022-07-26,55467407@n,155,2,34300.0,3,2,1,1.5061172747529457,new
2022-07-26,5548261@n,320,2,85892.0,1,2,2,1.9456881468872673,esc
2022-07-26,55492565@n,3,1,31400.0,4,1,1,1.1629355593381974,new
2022-07-26,55504784@n,27,2,105108.0,4,2,3,2.6568182845852517,semi-VIP
2022-07-26,55532114@n,238,1,15900.0,2,1,1,1.0543118531127325,esc
2022-07-26,55560827@n,167,1,64400.0,3,1,2,1.6568182845852517,new
2022-07-26,55568612@n,7,3,62226.0,4,3,2,2.5061172747529454,ROYAL
2022-07-26,55609187@n,291,1,53700.0,1,1,2,1.5481945783597868,esc
2022-07-26,55625414@n,29,3,131729.0,4,3,3,3.0543118531127322,VIP
2022-07-26,55657671@n,86,3,104352.0,4,3,3,3.0543118531127322,VIP
2022-07-26,55667746@n,31,2,48773.0,4,2,1,1.5604291278656781,new
2022-07-26,55675670@n,60,1,35500.0,4,1,1,1.1629355593381974,new
2022-07-26,55699230@n,11,3,131097.0,4,3,3,3.0543118531127322,VIP
2022-07-26,55703382@n,21,2,68700.0,4,2,2,2.108623706225465,new
2022-07-26,55714284@n,63,1,36900.0,4,1,1,1.1629355593381974,new
2022-07-26,55715700@n,62,2,67800.0,4,2,2,2.108623706225465,new
2022-07-26,55717243@n,223,1,52800.0,2,1,2,1.6025064314725193,esc
2022-07-26,55727989@n,9,1,38700.0,4,1,1,1.1629355593381974,new
2022-07-26,55737532@n,329,1,38700.0,1,1,1,1.0,esc
2022-07-26,55747824@n,215,1,29800.0,2,1,1,1.0543118531127325,esc
2022-07-26,55757536@n,162,1,16900.0,3,1,1,1.108623706225465,new
2022-07-26,55769815@n,219,1,32900.0,2,1,1,1.0543118531127325,esc
2022-07-26,55770111@n,50,1,31900.0,4,1,1,1.1629355593381974,new
2022-07-26,55777798@n,211,1,15400.0,2,1,1,1.0543118531127325,esc
2022-07-26,55801689@n,1,1,36500.0,4,1,1,1.1629355593381974,new
2022-07-26,55806019@n,251,1,14400.0,2,1,1,1.0543118531127325,esc
2022-07-26,5580678@n,222,1,39900.0,2,1,1,1.0543118531127325,esc
2022-07-26,55830879@n,113,1,40400.0,3,1,1,1.108623706225465,new
2022-07-26,55845564@n,55,1,38800.0,4,1,1,1.1629355593381974,new
2022-07-26,55847331@n,84,1,36900.0,4,1,1,1.1629355593381974,new
2022-07-26,55848662@n,225,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,55858105@n,217,2,38700.0,2,2,1,1.4518054216402132,esc
2022-07-26,55886277@n,47,1,35500.0,4,1,1,1.1629355593381974,new
2022-07-26,55903593@n,286,1,42300.0,1,1,1,1.0,esc
2022-07-26,55907204@n,265,1,20300.0,1,1,1,1.0,esc
2022-07-26,55916032@n,221,1,12300.0,2,1,1,1.0543118531127325,esc
2022-07-26,55932766@n,16,2,80200.0,4,2,2,2.108623706225465,new
2022-07-26,55942102@n,136,3,75600.0,3,3,2,2.4518054216402128,ROYAL
2022-07-26,55943438@n,311,1,11400.0,1,1,1,1.0,esc
2022-07-26,55972329@n,364,1,84400.0,1,1,2,1.5481945783597868,esc
2022-07-26,56037730@n,228,1,32400.0,2,1,1,1.0543118531127325,esc
2022-07-26,56050413@n,217,1,31679.0,2,1,1,1.0543118531127325,esc
2022-07-26,56058602@n,250,1,31500.0,2,1,1,1.0543118531127325,esc
2022-07-26,56069556@n,4,1,41800.0,4,1,1,1.1629355593381974,new
2022-07-26,56074457@n,60,4,105450.0,4,3,3,3.0543118531127322,VIP
2022-07-26,56090038@n,156,1,38700.0,3,1,1,1.108623706225465,new
2022-07-26,56098716@n,10,3,175613.0,4,3,3,3.0543118531127322,VIP
2022-07-26,56112651@n,259,1,74200.0,1,1,2,1.5481945783597868,esc
2022-07-26,56130937@n,216,2,124646.0,2,2,3,2.548194578359787,esc-VIP
2022-07-26,56132306@n,97,1,35500.0,3,1,1,1.108623706225465,new
2022-07-26,56134883@n,33,1,38700.0,4,1,1,1.1629355593381974,new
2022-07-26,56145565@n,208,2,81370.0,2,2,2,2.0,esc
2022-07-26,56198529@n,140,1,15900.0,3,1,1,1.108623706225465,new
2022-07-26,56202044@n,171,1,107300.0,3,1,3,2.2050128629450385,semi-VIP
2022-07-26,56202984@n,334,1,32489.0,1,1,1,1.0,esc
2022-07-26,56217659@n,40,1,6600.0,4,1,1,1.1629355593381974,new
2022-07-26,56220354@n,182,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,56223513@n,117,3,109722.0,3,3,3,3.0,VIP
2022-07-26,56312643@n,163,2,31300.0,3,2,1,1.5061172747529457,new
2022-07-26,56324537@n,123,1,36500.0,3,1,1,1.108623706225465,new
2022-07-26,56325850@n,312,1,35900.0,1,1,1,1.0,esc
2022-07-26,56329475@n,217,1,13900.0,2,1,1,1.0543118531127325,esc
2022-07-26,56356104@n,164,2,73433.0,3,2,2,2.0543118531127327,new
2022-07-26,56363828@n,227,2,72222.0,2,2,2,2.0,esc
2022-07-26,56365347@n,113,3,99922.0,3,3,2,2.4518054216402128,ROYAL
2022-07-26,56390391@n,251,1,81400.0,2,1,2,1.6025064314725193,esc
2022-07-26,56399473@n,223,2,69800.0,2,2,2,2.0,esc
2022-07-26,56422828@n,7,1,52800.0,4,1,2,1.7111301376979842,new
2022-07-26,5643548@n,252,1,47900.0,2,1,1,1.0543118531127325,esc
2022-07-26,56439016@n,25,1,51600.0,4,1,1,1.1629355593381974,new
2022-07-26,56456702@n,196,1,39539.0,2,1,1,1.0543118531127325,esc
2022-07-26,56471966@n,226,1,31832.0,2,1,1,1.0543118531127325,esc
2022-07-26,5648113@n,249,1,27300.0,2,1,1,1.0543118531127325,esc
2022-07-26,56481295@n,220,1,13900.0,2,1,1,1.0543118531127325,esc
2022-07-26,56484490@n,124,1,38700.0,3,1,1,1.108623706225465,new
2022-07-26,56497655@n,285,1,17400.0,1,1,1,1.0,esc
2022-07-26,56508392@n,216,1,38700.0,2,1,1,1.0543118531127325,esc
2022-07-26,56509637@n,4,1,15400.0,4,1,1,1.1629355593381974,new
2022-07-26,56513263@n,257,1,41800.0,1,1,1,1.0,esc
2022-07-26,56516006@n,60,2,74271.0,4,2,2,2.108623706225465,new
2022-07-26,5651919@n,29,1,38700.0,4,1,1,1.1629355593381974,new
2022-07-26,56527035@n,37,1,38700.0,4,1,1,1.1629355593381974,new
2022-07-26,56532372@n,234,1,36900.0,2,1,1,1.0543118531127325,esc
2022-07-26,56533090@n,46,4,149393.0,4,3,3,3.0543118531127322,VIP
2022-07-26,56543939@n,5,3,112842.0,4,3,3,3.0543118531127322,VIP
2022-07-26,56545910@n,271,2,73737.0,1,2,2,1.9456881468872673,esc
2022-07-26,56548539@n,15,1,39900.0,4,1,1,1.1629355593381974,new
2022-07-26,56600357@n,139,2,62965.0,3,2,2,2.0543118531127327,new
2022-07-26,56618139@n,27,1,60200.0,4,1,2,1.7111301376979842,new
2022-07-26,56623539@n,69,6,97153.0,4,4,2,2.9036108432804264,ROYAL
2022-07-26,56651565@n,93,2,70078.0,3,2,2,2.0543118531127327,new
2022-07-26,56682311@n,68,2,53668.0,4,2,2,2.108623706225465,new
2022-07-26,56696960@n,104,1,38700.0,3,1,1,1.108623706225465,new
2022-07-26,56697191@n,205,1,16900.0,2,1,1,1.0543118531127325,esc
2022-07-26,56704946@n,273,1,36900.0,1,1,1,1.0,esc
2022-07-26,56717584@n,82,1,15400.0,4,1,1,1.1629355593381974,new
2022-07-26,56747670@n,73,2,64900.0,4,2,2,2.108623706225465,new
2022-07-26,5675607@n,78,2,150979.0,4,2,3,2.6568182845852517,semi-VIP
2022-07-26,56767175@n,84,1,36400.0,4,1,1,1.1629355593381974,new
2022-07-26,56770546@n,237,1,31700.0,2,1,1,1.0543118531127325,esc
2022-07-26,56801794@n,17,2,118102.0,4,2,3,2.6568182845852517,semi-VIP
2022-07-26,56812849@n,91,1,37769.0,3,1,1,1.108623706225465,new
2022-07-26,56832115@n,141,2,95161.0,3,2,2,2.0543118531127327,new
2022-07-26,56833738@n,252,1,37264.0,2,1,1,1.0543118531127325,esc
2022-07-26,5683804@n,21,1,53200.0,4,1,2,1.7111301376979842,new
2022-07-26,56855560@n,165,1,26739.0,3,1,1,1.108623706225465,new
2022-07-26,56861281@n,145,2,53100.0,3,2,2,2.0543118531127327,new
2022-07-26,56934459@n,106,1,17400.0,3,1,1,1.108623706225465,new
2022-07-26,57011397@n,352,1,35689.0,1,1,1,1.0,esc
2022-07-26,5710418@n,313,1,30200.0,1,1,1,1.0,esc
2022-07-26,57117016@n,42,1,15400.0,4,1,1,1.1629355593381974,new
2022-07-26,57117553@n,168,1,36500.0,3,1,1,1.108623706225465,new
2022-07-26,57119476@n,144,1,41900.0,3,1,1,1.108623706225465,new
2022-07-26,57119711@n,159,1,13900.0,3,1,1,1.108623706225465,new
2022-07-26,57164229@n,243,1,36500.0,2,1,1,1.0543118531127325,esc
2022-07-26,5718757@n,191,3,173057.0,2,3,3,2.9456881468872673,esc-VIP
2022-07-26,57199073@n,208,1,31600.0,2,1,1,1.0543118531127325,esc
2022-07-26,5726455@n,45,2,77082.0,4,2,2,2.108623706225465,new
2022-07-26,57300337@n,343,1,45600.0,1,1,1,1.0,esc
2022-07-26,57321535@n,19,2,105346.0,4,2,3,2.6568182845852517,semi-VIP
2022-07-26,57335970@n,38,3,111230.0,4,3,3,3.0543118531127322,VIP
2022-07-26,57368189@n,345,1,10900.0,1,1,1,1.0,esc
2022-07-26,57380527@n,126,1,29982.0,3,1,1,1.108623706225465,new
2022-07-26,5738877@n,110,5,89802.0,3,4,2,2.8492989901676937,ROYAL
2022-07-26,57425155@n,267,1,19500.0,1,1,1,1.0,esc
2022-07-26,5745191@n,127,2,53392.0,3,2,2,2.0543118531127327,new
2022-07-26,57458365@n,192,1,82490.0,2,1,2,1.6025064314725193,esc
2022-07-26,5746070@n,182,1,49900.0,2,1,1,1.0543118531127325,esc
2022-07-26,57480025@n,125,1,38700.0,3,1,1,1.108623706225465,new
2022-07-26,57484916@n,176,3,260574.0,2,3,4,3.493882725247054,esc-VIP
2022-07-26,5749664@n,250,1,15400.0,2,1,1,1.0543118531127325,esc
2022-07-26,57544792@n,13,1,30200.0,4,1,1,1.1629355593381974,new
2022-07-26,5756338@n,258,1,39517.0,1,1,1,1.0,esc
2022-07-26,57569185@n,216,1,40468.0,2,1,1,1.0543118531127325,esc
2022-07-26,57577077@n,15,5,155903.0,4,4,3,3.451805421640213,VIP
2022-07-26,57617876@n,86,1,38700.0,4,1,1,1.1629355593381974,new
2022-07-26,57646198@n,13,2,79649.0,4,2,2,2.108623706225465,new
2022-07-26,57648101@n,120,1,38800.0,3,1,1,1.108623706225465,new
2022-07-26,57648610@n,230,1,35400.0,2,1,1,1.0543118531127325,esc
2022-07-26,57650325@n,102,2,38700.0,3,2,1,1.5061172747529457,new
2022-07-26,57683066@n,158,2,86758.0,3,2,2,2.0543118531127327,new
2022-07-26,57685789@n,166,1,31500.0,3,1,1,1.108623706225465,new
2022-07-26,57703889@n,0,1,36900.0,4,1,1,1.1629355593381974,new
2022-07-26,57724083@n,12,2,52480.0,4,2,2,2.108623706225465,new
2022-07-26,57746110@n,112,1,40700.0,3,1,1,1.108623706225465,new
2022-07-26,57780095@n,258,1,37539.0,1,1,1,1.0,esc
2022-07-26,57791503@n,80,2,72800.0,4,2,2,2.108623706225465,new
2022-07-26,57834398@n,47,2,48190.0,4,2,1,1.5604291278656781,new
2022-07-26,57943177@n,171,1,36225.0,3,1,1,1.108623706225465,new
2022-07-26,57961129@n,363,1,17400.0,1,1,1,1.0,esc
2022-07-26,57967962@n,45,1,36500.0,4,1,1,1.1629355593381974,new
2022-07-26,57977950@n,82,2,31800.0,4,2,1,1.5604291278656781,new
2022-07-26,57991153@n,182,2,78373.0,2,2,2,2.0,esc
2022-07-26,57998236@n,195,1,51600.0,2,1,1,1.0543118531127325,esc
2022-07-26,58020858@n,60,1,31000.0,4,1,1,1.1629355593381974,new
2022-07-26,58022193@n,55,1,119100.0,4,1,3,2.2593247160577707,semi-VIP
2022-07-26,58033434@n,67,1,38700.0,4,1,1,1.1629355593381974,new
2022-07-26,58121171@n,6,1,30900.0,4,1,1,1.1629355593381974,new
2022-07-26,58178569@n,32,1,35800.0,4,1,1,1.1629355593381974,new
2022-07-26,58179387@n,6,6,318066.0,4,4,4,4.0,VIP
2022-07-26,58187233@n,222,1,34700.0,2,1,1,1.0543118531127325,esc
2022-07-26,58193396@n,153,2,72400.0,3,2,2,2.0543118531127327,new
2022-07-26,58201091@n,97,1,13900.0,3,1,1,1.108623706225465,new
2022-07-26,58210522@n,180,2,57700.0,2,2,2,2.0,esc
2022-07-26,5823500@n,213,1,38700.0,2,1,1,1.0543118531127325,esc
2022-07-26,58237294@n,211,2,79659.0,2,2,2,2.0,esc
2022-07-26,58238251@n,337,1,51100.0,1,1,1,1.0,esc
2022-07-26,58249507@n,302,1,16245.0,1,1,1,1.0,esc
2022-07-26,58260654@n,158,1,43600.0,3,1,1,1.108623706225465,new
2022-07-26,58281784@n,112,1,38900.0,3,1,1,1.108623706225465,new
2022-07-26,58316502@n,64,1,40700.0,4,1,1,1.1629355593381974,new
2022-07-26,58333311@n,34,3,102820.0,4,3,3,3.0543118531127322,VIP
2022-07-26,58379087@n,230,1,44200.0,2,1,1,1.0543118531127325,esc
2022-07-26,58382991@n,128,2,77331.0,3,2,2,2.0543118531127327,new
2022-07-26,58395873@n,245,1,121800.0,2,1,3,2.1507010098323063,esc-VIP
2022-07-26,58398680@n,37,1,79600.0,4,1,2,1.7111301376979842,new
2022-07-26,58427814@n,62,1,120700.0,4,1,3,2.2593247160577707,semi-VIP
2022-07-26,58443000@n,190,1,37733.0,2,1,1,1.0543118531127325,esc
2022-07-26,58453859@n,54,1,28900.0,4,1,1,1.1629355593381974,new
2022-07-26,58467293@n,28,1,36900.0,4,1,1,1.1629355593381974,new
2022-07-26,58474927@n,161,1,32500.0,3,1,1,1.108623706225465,new
2022-07-26,5849641@n,14,1,38615.0,4,1,1,1.1629355593381974,new
2022-07-26,58513881@n,85,3,110470.0,4,3,3,3.0543118531127322,VIP
2022-07-26,58519971@n,133,1,33700.0,3,1,1,1.108623706225465,new
2022-07-26,58563587@n,166,1,29800.0,3,1,1,1.108623706225465,new
2022-07-26,5858097@n,150,3,108338.0,3,3,3,3.0,VIP
2022-07-26,58600474@n,230,1,30500.0,2,1,1,1.0543118531127325,esc
2022-07-26,58602502@n,267,2,56100.0,1,2,2,1.9456881468872673,esc
2022-07-26,58617984@n,89,3,111972.0,3,3,3,3.0,VIP
2022-07-26,58673594@n,245,1,36900.0,2,1,1,1.0543118531127325,esc
2022-07-26,58696792@n,330,1,66400.0,1,1,2,1.5481945783597868,esc
2022-07-26,58728012@n,230,1,39900.0,2,1,1,1.0543118531127325,esc
2022-07-26,58735949@n,154,4,62511.0,3,3,2,2.4518054216402128,ROYAL
2022-07-26,58735951@n,143,3,112972.0,3,3,3,3.0,VIP
2022-07-26,58742080@n,203,1,38567.0,2,1,1,1.0543118531127325,esc
2022-07-26,58754198@n,330,1,47900.0,1,1,1,1.0,esc
2022-07-26,58754764@n,96,1,17400.0,3,1,1,1.108623706225465,new
2022-07-26,58773281@n,267,2,54100.0,1,2,2,1.9456881468872673,esc
2022-07-26,58833034@n,6,4,65945.0,4,3,2,2.5061172747529454,ROYAL
2022-07-26,58858111@n,267,1,39900.0,1,1,1,1.0,esc
2022-07-26,58888127@n,183,2,78179.0,2,2,2,2.0,esc
2022-07-26,58935069@n,25,1,36900.0,4,1,1,1.1629355593381974,new
2022-07-26,59097901@n,76,2,96800.0,4,2,2,2.108623706225465,new
2022-07-26,59126916@n,60,1,38800.0,4,1,1,1.1629355593381974,new
2022-07-26,59129035@n,278,1,30900.0,1,1,1,1.0,esc
2022-07-26,59144499@n,291,1,31967.0,1,1,1,1.0,esc
2022-07-26,5916852@n,31,1,29400.0,4,1,1,1.1629355593381974,new
2022-07-26,59172681@n,27,1,15400.0,4,1,1,1.1629355593381974,new
2022-07-26,59219613@n,122,3,46757.0,3,3,1,1.9036108432804262,ROYAL
2022-07-26,59233586@n,310,1,35700.0,1,1,1,1.0,esc
2022-07-26,59239871@n,91,1,113500.0,3,1,3,2.2050128629450385,semi-VIP
2022-07-26,59240454@n,267,2,80992.0,1,2,2,1.9456881468872673,esc
2022-07-26,59267662@n,349,1,29800.0,1,1,1,1.0,esc
2022-07-26,59268389@n,13,1,32800.0,4,1,1,1.1629355593381974,new
2022-07-26,59276840@n,341,1,30100.0,1,1,1,1.0,esc
2022-07-26,5929204@n,209,2,55000.0,2,2,2,2.0,esc
2022-07-26,59300686@n,48,1,36900.0,4,1,1,1.1629355593381974,new
2022-07-26,59306089@n,203,1,38700.0,2,1,1,1.0543118531127325,esc
2022-07-26,59320663@n,156,1,36999.0,3,1,1,1.108623706225465,new
2022-07-26,59328988@n,223,2,106557.0,2,2,3,2.548194578359787,esc-VIP
2022-07-26,5937044@n,201,1,35800.0,2,1,1,1.0543118531127325,esc
2022-07-26,59397964@n,217,2,21800.0,2,2,1,1.4518054216402132,esc
2022-07-26,59410620@n,221,1,13900.0,2,1,1,1.0543118531127325,esc
2022-07-26,59455277@n,222,1,31679.0,2,1,1,1.0543118531127325,esc
2022-07-26,59466959@n,132,4,145089.0,3,3,3,3.0,VIP
2022-07-26,59500911@n,22,1,47900.0,4,1,1,1.1629355593381974,new
2022-07-26,59513395@n,123,1,113500.0,3,1,3,2.2050128629450385,semi-VIP
2022-07-26,5951992@n,181,1,20300.0,2,1,1,1.0543118531127325,esc
2022-07-26,59611030@n,131,2,63684.0,3,2,2,2.0543118531127327,new
2022-07-26,59630590@n,190,1,9679.0,2,1,1,1.0543118531127325,esc
2022-07-26,59634741@n,280,1,30022.0,1,1,1,1.0,esc
2022-07-26,59660666@n,333,1,30200.0,1,1,1,1.0,esc
2022-07-26,59694731@n,194,1,36900.0,2,1,1,1.0543118531127325,esc
2022-07-26,59747553@n,44,4,148870.0,4,3,3,3.0543118531127322,VIP
2022-07-26,59751073@n,71,3,104119.0,4,3,3,3.0543118531127322,VIP
2022-07-26,59766604@n,20,1,39700.0,4,1,1,1.1629355593381974,new
2022-07-26,59791514@n,240,1,38700.0,2,1,1,1.0543118531127325,esc
2022-07-26,59840642@n,246,1,36500.0,2,1,1,1.0543118531127325,esc
2022-07-26,59857919@n,319,1,34640.0,1,1,1,1.0,esc
2022-07-26,59876034@n,245,1,36900.0,2,1,1,1.0543118531127325,esc
2022-07-26,59898305@n,287,1,38700.0,1,1,1,1.0,esc
2022-07-26,59901043@n,160,1,30200.0,3,1,1,1.108623706225465,new
2022-07-26,59902671@n,201,2,48300.0,2,2,1,1.4518054216402132,esc
2022-07-26,59937860@n,20,1,115500.0,4,1,3,2.2593247160577707,semi-VIP
2022-07-26,59974367@n,15,2,47000.0,4,2,1,1.5604291278656781,new
2022-07-26,59994051@n,215,1,15400.0,2,1,1,1.0543118531127325,esc
2022-07-26,6002015@n,70,1,38900.0,4,1,1,1.1629355593381974,new
2022-07-26,60025399@n,203,1,30593.0,2,1,1,1.0543118531127325,esc
2022-07-26,60033032@n,90,2,113960.0,3,2,3,2.602506431472519,semi-VIP
2022-07-26,60036600@n,231,1,36500.0,2,1,1,1.0543118531127325,esc
2022-07-26,60082171@n,229,2,75800.0,2,2,2,2.0,esc
2022-07-26,60091276@n,228,2,46013.0,2,2,1,1.4518054216402132,esc
2022-07-26,60101349@n,54,1,13900.0,4,1,1,1.1629355593381974,new
2022-07-26,60156547@n,207,2,28576.0,2,2,1,1.4518054216402132,esc
2022-07-26,60161438@n,322,1,36630.0,1,1,1,1.0,esc
2022-07-26,60163130@n,285,1,21000.0,1,1,1,1.0,esc
2022-07-26,60167436@n,314,1,43600.0,1,1,1,1.0,esc
2022-07-26,60174799@n,6,2,78700.0,4,2,2,2.108623706225465,new
2022-07-26,60184271@n,103,1,31400.0,3,1,1,1.108623706225465,new
2022-07-26,60184314@n,117,3,111648.0,3,3,3,3.0,VIP
2022-07-26,60194333@n,32,2,75400.0,4,2,2,2.108623706225465,new
2022-07-26,60197081@n,266,1,15400.0,1,1,1,1.0,esc
2022-07-26,60212157@n,348,1,12900.0,1,1,1,1.0,esc
2022-07-26,60219416@n,208,2,89400.0,2,2,2,2.0,esc
2022-07-26,60219852@n,55,2,83839.0,4,2,2,2.108623706225465,new
2022-07-26,60221060@n,220,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,60227167@n,6,1,36500.0,4,1,1,1.1629355593381974,new
2022-07-26,60230960@n,267,1,30300.0,1,1,1,1.0,esc
2022-07-26,60280001@n,3,2,70500.0,4,2,2,2.108623706225465,new
2022-07-26,60282703@n,272,1,47900.0,1,1,1,1.0,esc
2022-07-26,60319238@n,91,1,68579.0,3,1,2,1.6568182845852517,new
2022-07-26,60327060@n,125,1,17400.0,3,1,1,1.108623706225465,new
2022-07-26,60398823@n,159,1,37000.0,3,1,1,1.108623706225465,new
2022-07-26,60450323@n,60,1,20300.0,4,1,1,1.1629355593381974,new
2022-07-26,60463527@n,226,3,198605.0,2,3,4,3.493882725247054,esc-VIP
2022-07-26,6046493@n,181,2,32300.0,2,2,1,1.4518054216402132,esc
2022-07-26,60483921@n,243,2,67000.0,2,2,2,2.0,esc
2022-07-26,60525354@n,73,1,26800.0,4,1,1,1.1629355593381974,new
2022-07-26,60556903@n,46,2,61800.0,4,2,2,2.108623706225465,new
2022-07-26,6056944@n,84,4,173652.0,4,3,3,3.0543118531127322,VIP
2022-07-26,60598247@n,90,3,143291.0,3,3,3,3.0,VIP
2022-07-26,60598841@n,250,1,38000.0,2,1,1,1.0543118531127325,esc
2022-07-26,60602287@n,188,1,35423.0,2,1,1,1.0543118531127325,esc
2022-07-26,60607900@n,34,1,36900.0,4,1,1,1.1629355593381974,new
2022-07-26,6061696@n,137,1,40700.0,3,1,1,1.108623706225465,new
2022-07-26,60634324@n,295,1,20000.0,1,1,1,1.0,esc
2022-07-26,60667248@n,253,1,38500.0,2,1,1,1.0543118531127325,esc
2022-07-26,60671763@n,12,3,62600.0,4,3,2,2.5061172747529454,ROYAL
2022-07-26,60745775@n,251,1,85200.0,2,1,2,1.6025064314725193,esc
2022-07-26,60756039@n,8,2,66579.0,4,2,2,2.108623706225465,new
2022-07-26,60780628@n,210,1,15400.0,2,1,1,1.0543118531127325,esc
2022-07-26,60801498@n,22,2,79400.0,4,2,2,2.108623706225465,new
2022-07-26,60815838@n,286,1,13900.0,1,1,1,1.0,esc
2022-07-26,60816420@n,273,1,31800.0,1,1,1,1.0,esc
2022-07-26,6082477@n,146,1,41800.0,3,1,1,1.108623706225465,new
2022-07-26,60828969@n,211,1,87531.0,2,1,2,1.6025064314725193,esc
2022-07-26,60837581@n,217,2,59500.0,2,2,2,2.0,esc
2022-07-26,60838577@n,164,2,52575.0,3,2,2,2.0543118531127327,new
2022-07-26,6086026@n,89,3,106634.0,3,3,3,3.0,VIP
2022-07-26,60867087@n,131,1,31500.0,3,1,1,1.108623706225465,new
2022-07-26,60867902@n,220,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,60867931@n,156,2,145245.0,3,2,3,2.602506431472519,semi-VIP
2022-07-26,60872845@n,188,2,47091.0,2,2,1,1.4518054216402132,esc
2022-07-26,60883833@n,99,1,38700.0,3,1,1,1.108623706225465,new
2022-07-26,60941554@n,26,3,137110.0,4,3,3,3.0543118531127322,VIP
2022-07-26,60943429@n,7,2,80155.0,4,2,2,2.108623706225465,new
2022-07-26,60952659@n,305,1,14400.0,1,1,1,1.0,esc
2022-07-26,60966909@n,251,2,51000.0,2,2,1,1.4518054216402132,esc
2022-07-26,61025025@n,112,1,30886.0,3,1,1,1.108623706225465,new
2022-07-26,61061280@n,24,4,151743.0,4,3,3,3.0543118531127322,VIP
2022-07-26,61093044@n,173,2,74105.0,3,2,2,2.0543118531127327,new
2022-07-26,61107446@n,286,1,15400.0,1,1,1,1.0,esc
2022-07-26,61122252@n,1,3,112681.0,4,3,3,3.0543118531127322,VIP
2022-07-26,61138037@n,263,1,17400.0,1,1,1,1.0,esc
2022-07-26,61139956@n,78,1,21000.0,4,1,1,1.1629355593381974,new
2022-07-26,61153882@n,131,1,38900.0,3,1,1,1.108623706225465,new
2022-07-26,61172783@n,333,1,36500.0,1,1,1,1.0,esc
2022-07-26,61180461@n,245,1,35500.0,2,1,1,1.0543118531127325,esc
2022-07-26,61234320@n,170,1,13900.0,3,1,1,1.108623706225465,new
2022-07-26,61234884@n,210,1,37674.0,2,1,1,1.0543118531127325,esc
2022-07-26,61240135@n,286,1,30657.0,1,1,1,1.0,esc
2022-07-26,61353494@n,218,1,32900.0,2,1,1,1.0543118531127325,esc
2022-07-26,61362015@n,229,1,31037.0,2,1,1,1.0543118531127325,esc
2022-07-26,61393778@n,105,1,6600.0,3,1,1,1.108623706225465,new
2022-07-26,61399154@n,55,1,39800.0,4,1,1,1.1629355593381974,new
2022-07-26,61401486@n,137,1,46600.0,3,1,1,1.108623706225465,new
2022-07-26,61403642@n,169,2,54700.0,3,2,2,2.0543118531127327,new
2022-07-26,61425650@n,84,7,254204.0,4,4,4,4.0,VIP
2022-07-26,61436057@n,267,1,54700.0,1,1,2,1.5481945783597868,esc
2022-07-26,61449464@n,63,1,15400.0,4,1,1,1.1629355593381974,new
