date,member_id,R,F,M,r_grade,f_grade,m_grade,rfm_index,group
2023-03-01,63332176@n,19,1,51800.0,4,1,1,1.033309006903723,new
2023-03-01,6335140@n,35,1,37800.0,4,1,1,1.033309006903723,new
2023-03-01,63366296@n,190,1,29800.0,1,1,1,1.0,esc
2023-03-01,6340461@n,171,1,31800.0,1,1,1,1.0,esc
2023-03-01,63413288@n,78,1,40900.0,3,1,1,1.022206004602482,new
2023-03-01,63453319@n,92,1,38800.0,3,1,1,1.022206004602482,new
2023-03-01,6346021@n,181,1,16357.0,1,1,1,1.0,esc
2023-03-01,63540274@n,82,2,129700.0,3,2,3,2.6604665586897216,semi-VIP
2023-03-01,63546309@n,44,1,34400.0,4,1,1,1.033309006903723,new
2023-03-01,6354950@n,24,1,39900.0,4,1,1,1.033309006903723,new
2023-03-01,63556488@n,31,1,40900.0,4,1,1,1.033309006903723,new
2023-03-01,6358921@n,87,2,57800.0,3,2,2,2.011103002301241,new
2023-03-01,63616530@n,37,1,36900.0,4,1,1,1.033309006903723,new
2023-03-01,63619887@n,93,1,28500.0,3,1,1,1.022206004602482,new
2023-03-01,63649518@n,32,1,67800.0,4,1,2,1.6826725632922035,new
2023-03-01,63663466@n,74,1,31300.0,3,1,1,1.022206004602482,new
2023-03-01,63685185@n,30,6,102800.0,4,4,3,3.3506364436115192,VIP
2023-03-01,63690989@n,66,1,44100.0,3,1,1,1.022206004602482,new
2023-03-01,6370149@n,62,1,32400.0,3,1,1,1.022206004602482,new
2023-03-01,63741408@n,208,1,35000.0,1,1,1,1.0,esc
2023-03-01,63771051@n,135,1,205301.0,2,1,3,2.309830115078202,esc-VIP
2023-03-01,63778155@n,161,1,136000.0,1,1,3,2.298727112776961,esc-VIP
2023-03-01,6378868@n,52,1,94900.0,3,1,2,1.6715695609909627,new
2023-03-01,63807237@n,132,1,31900.0,2,1,1,1.0111030023012408,esc
2023-03-01,6382483@n,4,1,28800.0,4,1,1,1.033309006903723,new
2023-03-01,63825950@n,82,1,16724.0,3,1,1,1.022206004602482,new
2023-03-01,63926686@n,18,1,12900.0,4,1,1,1.033309006903723,new
2023-03-01,63926750@n,55,1,57200.0,3,1,2,1.6715695609909627,new
2023-03-01,63930634@n,207,1,35000.0,1,1,1,1.0,esc
2023-03-01,63946879@n,96,1,40900.0,3,1,1,1.022206004602482,new
2023-03-01,64009339@n,126,1,143500.0,2,1,3,2.309830115078202,esc-VIP
2023-03-01,64015204@n,66,1,25300.0,3,1,1,1.022206004602482,new
2023-03-01,64025399@n,51,1,31900.0,3,1,1,1.022206004602482,new
2023-03-01,64025470@n,99,1,40900.0,3,1,1,1.022206004602482,new
2023-03-01,64030672@n,205,1,35000.0,1,1,1,1.0,esc
2023-03-01,64060392@n,116,1,36900.0,2,1,1,1.0111030023012408,esc
2023-03-01,64069674@n,98,1,180572.0,3,1,3,2.320933117379443,semi-VIP
2023-03-01,64100895@n,111,1,35900.0,2,1,1,1.0111030023012408,esc
2023-03-01,64136945@n,143,1,38800.0,2,1,1,1.0111030023012408,esc
2023-03-01,64147396@n,159,1,35900.0,2,1,1,1.0111030023012408,esc
2023-03-01,64152974@n,46,1,36400.0,4,1,1,1.033309006903723,new
2023-03-01,64158086@n,132,2,45700.0,2,2,1,1.3506364436115192,esc
2023-03-01,64184421@n,65,1,65800.0,3,1,2,1.6715695609909627,new
2023-03-01,64201434@n,65,1,35400.0,3,1,1,1.022206004602482,new
2023-03-01,64219191@n,185,1,40900.0,1,1,1,1.0,esc
2023-03-01,64249505@n,70,1,14106.0,3,1,1,1.022206004602482,new
2023-03-01,64285755@n,155,1,48800.0,2,1,1,1.0111030023012408,esc
2023-03-01,64307621@n,78,1,16900.0,3,1,1,1.022206004602482,new
2023-03-01,64326602@n,70,1,49400.0,3,1,1,1.022206004602482,new
2023-03-01,64328363@n,70,1,30398.0,3,1,1,1.022206004602482,new
2023-03-01,64383775@n,108,1,23600.0,2,1,1,1.0111030023012408,esc
2023-03-01,64483515@n,34,1,29900.0,4,1,1,1.033309006903723,new
2023-03-01,64500688@n,97,1,13900.0,3,1,1,1.022206004602482,new
2023-03-01,64538286@n,120,1,10900.0,2,1,1,1.0111030023012408,esc
2023-03-01,64541590@n,99,1,37736.0,3,1,1,1.022206004602482,new
2023-03-01,64549737@n,22,1,35900.0,4,1,1,1.033309006903723,new
2023-03-01,6455283@n,42,1,40000.0,4,1,1,1.033309006903723,new
2023-03-01,64563611@n,85,1,40739.0,3,1,1,1.022206004602482,new
2023-03-01,64564461@n,67,1,46646.0,3,1,1,1.022206004602482,new
2023-03-01,64576037@n,73,1,144600.0,3,1,3,2.320933117379443,semi-VIP
2023-03-01,64578133@n,53,1,40900.0,3,1,1,1.022206004602482,new
2023-03-01,64578925@n,171,1,13900.0,1,1,1,1.0,esc
2023-03-01,64581960@n,56,1,38800.0,3,1,1,1.022206004602482,new
2023-03-01,64621499@n,14,1,25800.0,4,1,1,1.033309006903723,new
2023-03-01,64622544@n,22,1,27800.0,4,1,1,1.033309006903723,new
2023-03-01,6462383@n,15,1,13900.0,4,1,1,1.033309006903723,new
2023-03-01,64638457@n,137,1,32900.0,2,1,1,1.0111030023012408,esc
2023-03-01,64646441@n,63,1,41000.0,3,1,1,1.022206004602482,new
2023-03-01,64662578@n,17,1,37900.0,4,1,1,1.033309006903723,new
2023-03-01,64666955@n,198,1,17900.0,1,1,1,1.0,esc
2023-03-01,64681644@n,15,2,97100.0,4,2,2,2.0222060046024817,new
2023-03-01,64687253@n,134,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,64698417@n,210,1,46200.0,1,1,1,1.0,esc
2023-03-01,64698701@n,163,1,39902.0,1,1,1,1.0,esc
2023-03-01,64706493@n,85,1,42800.0,3,1,1,1.022206004602482,new
2023-03-01,64707686@n,37,1,40900.0,4,1,1,1.033309006903723,new
2023-03-01,64717178@n,67,1,33000.0,3,1,1,1.022206004602482,new
2023-03-01,64773351@n,139,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,64784896@n,100,1,12900.0,2,1,1,1.0111030023012408,esc
2023-03-01,64854433@n,87,1,29800.0,3,1,1,1.022206004602482,new
2023-03-01,64860758@n,29,1,75900.0,4,1,2,1.6826725632922035,new
2023-03-01,64864674@n,79,1,40900.0,3,1,1,1.022206004602482,new
2023-03-01,64867429@n,61,1,31400.0,3,1,1,1.022206004602482,new
2023-03-01,64867764@n,14,1,36900.0,4,1,1,1.033309006903723,new
2023-03-01,64906282@n,70,1,32400.0,3,1,1,1.022206004602482,new
2023-03-01,64908365@n,82,1,52700.0,3,1,2,1.6715695609909627,new
2023-03-01,64908528@n,106,2,343900.0,2,2,4,3.2987271127769615,esc-VIP
2023-03-01,64914422@n,21,1,9900.0,4,1,1,1.033309006903723,new
2023-03-01,64928242@n,85,1,17900.0,3,1,1,1.022206004602482,new
2023-03-01,64928979@n,135,1,37900.0,2,1,1,1.0111030023012408,esc
2023-03-01,64936614@n,80,1,39900.0,3,1,1,1.022206004602482,new
2023-03-01,64946178@n,149,1,41900.0,2,1,1,1.0111030023012408,esc
2023-03-01,6495369@n,93,1,14000.0,3,1,1,1.022206004602482,new
2023-03-01,65012201@n,122,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,6502242@n,4,1,25900.0,4,1,1,1.033309006903723,new
2023-03-01,65028076@n,4,1,40900.0,4,1,1,1.033309006903723,new
2023-03-01,65041203@n,218,1,35000.0,1,1,1,1.0,esc
2023-03-01,6504451@n,156,1,16300.0,2,1,1,1.0111030023012408,esc
2023-03-01,65054485@n,64,1,31400.0,3,1,1,1.022206004602482,new
2023-03-01,6505978@n,136,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,6507668@n,174,1,29549.0,1,1,1,1.0,esc
2023-03-01,6508992@n,185,1,40900.0,1,1,1,1.0,esc
2023-03-01,65129419@n,113,1,34700.0,2,1,1,1.0111030023012408,esc
2023-03-01,6513580@n,207,1,35000.0,1,1,1,1.0,esc
2023-03-01,65144405@n,16,1,35900.0,4,1,1,1.033309006903723,new
2023-03-01,65146888@n,64,2,53300.0,3,2,2,2.011103002301241,new
2023-03-01,65149089@n,79,1,41900.0,3,1,1,1.022206004602482,new
2023-03-01,65154586@n,47,1,145300.0,3,1,3,2.320933117379443,semi-VIP
2023-03-01,65157487@n,103,1,40803.0,2,1,1,1.0111030023012408,esc
2023-03-01,65167502@n,67,1,32400.0,3,1,1,1.022206004602482,new
2023-03-01,65205422@n,76,1,13700.0,3,1,1,1.022206004602482,new
2023-03-01,65216133@n,15,1,37900.0,4,1,1,1.033309006903723,new
2023-03-01,65221314@n,16,1,39900.0,4,1,1,1.033309006903723,new
2023-03-01,65223952@n,207,1,29300.0,1,1,1,1.0,esc
2023-03-01,65274245@n,115,1,37000.0,2,1,1,1.0111030023012408,esc
2023-03-01,65306471@n,9,1,37900.0,4,1,1,1.033309006903723,new
2023-03-01,65314280@n,210,1,34200.0,1,1,1,1.0,esc
2023-03-01,65362035@n,41,1,13900.0,4,1,1,1.033309006903723,new
2023-03-01,65370918@n,72,1,30900.0,3,1,1,1.022206004602482,new
2023-03-01,65420605@n,141,2,112500.0,2,2,3,2.6493635563884803,esc-VIP
2023-03-01,65424402@n,21,2,80300.0,4,2,2,2.0222060046024817,new
2023-03-01,65433072@n,118,1,36900.0,2,1,1,1.0111030023012408,esc
2023-03-01,65468576@n,76,1,25600.0,3,1,1,1.022206004602482,new
2023-03-01,65484520@n,209,1,106000.0,1,1,3,2.298727112776961,esc-VIP
2023-03-01,65510924@n,0,1,36900.0,4,1,1,1.033309006903723,new
2023-03-01,65541257@n,61,1,50700.0,3,1,1,1.022206004602482,new
2023-03-01,65594933@n,8,1,30900.0,4,1,1,1.033309006903723,new
2023-03-01,65600050@n,68,1,31400.0,3,1,1,1.022206004602482,new
2023-03-01,65601790@n,132,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,65612736@n,191,1,37810.0,1,1,1,1.0,esc
2023-03-01,65625283@n,6,1,28900.0,4,1,1,1.033309006903723,new
2023-03-01,65638117@n,50,1,40900.0,3,1,1,1.022206004602482,new
2023-03-01,65639852@n,72,1,49400.0,3,1,1,1.022206004602482,new
2023-03-01,65649649@n,44,1,13900.0,4,1,1,1.033309006903723,new
2023-03-01,65654280@n,112,1,36000.0,2,1,1,1.0111030023012408,esc
2023-03-01,65673863@n,85,1,15900.0,3,1,1,1.022206004602482,new
2023-03-01,65720801@n,35,2,71800.0,4,2,2,2.0222060046024817,new
2023-03-01,65725835@n,57,1,17900.0,3,1,1,1.022206004602482,new
2023-03-01,65728230@n,14,3,130200.0,4,3,3,3.011103002301241,VIP
2023-03-01,65779660@n,94,1,28900.0,3,1,1,1.022206004602482,new
2023-03-01,65780243@n,198,1,40900.0,1,1,1,1.0,esc
2023-03-01,6578988@n,71,1,39000.0,3,1,1,1.022206004602482,new
2023-03-01,65791609@n,20,1,40900.0,4,1,1,1.033309006903723,new
2023-03-01,6583496@n,189,1,50300.0,1,1,1,1.0,esc
2023-03-01,65842034@n,112,1,51800.0,2,1,1,1.0111030023012408,esc
2023-03-01,65949029@n,16,2,62700.0,4,2,2,2.0222060046024817,new
2023-03-01,66009691@n,60,3,190300.0,3,3,3,3.0,VIP
2023-03-01,66025011@n,20,1,51900.0,4,1,1,1.033309006903723,new
2023-03-01,66036183@n,138,1,31900.0,2,1,1,1.0111030023012408,esc
2023-03-01,66060602@n,52,1,32800.0,3,1,1,1.022206004602482,new
2023-03-01,66085800@n,86,2,52600.0,3,2,2,2.011103002301241,new
2023-03-01,66097690@n,102,1,28762.0,2,1,1,1.0111030023012408,esc
2023-03-01,66098510@n,76,1,35400.0,3,1,1,1.022206004602482,new
2023-03-01,66104901@n,130,1,31800.0,2,1,1,1.0111030023012408,esc
2023-03-01,66107723@n,109,1,47900.0,2,1,1,1.0111030023012408,esc
2023-03-01,66107745@n,145,1,50600.0,2,1,1,1.0111030023012408,esc
2023-03-01,66143047@n,130,1,32900.0,2,1,1,1.0111030023012408,esc
2023-03-01,66181255@n,198,1,42800.0,1,1,1,1.0,esc
2023-03-01,66220374@n,40,1,25900.0,4,1,1,1.033309006903723,new
2023-03-01,6626052@n,133,1,42700.0,2,1,1,1.0111030023012408,esc
2023-03-01,66336282@n,72,1,31400.0,3,1,1,1.022206004602482,new
2023-03-01,66345509@n,24,1,40900.0,4,1,1,1.033309006903723,new
2023-03-01,6640145@n,8,1,40773.0,4,1,1,1.033309006903723,new
2023-03-01,66431594@n,64,1,32400.0,3,1,1,1.022206004602482,new
2023-03-01,6643571@n,151,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,66534707@n,206,1,114000.0,1,1,3,2.298727112776961,esc-VIP
2023-03-01,66581863@n,0,2,80200.0,4,2,2,2.0222060046024817,new
2023-03-01,6664871@n,31,1,22800.0,4,1,1,1.033309006903723,new
2023-03-01,66654594@n,76,1,24600.0,3,1,1,1.022206004602482,new
2023-03-01,6667090@n,154,1,52600.0,2,1,2,1.6604665586897216,esc
2023-03-01,66707164@n,36,1,9900.0,4,1,1,1.033309006903723,new
2023-03-01,66708035@n,67,1,26400.0,3,1,1,1.022206004602482,new
2023-03-01,66752963@n,106,1,62400.0,2,1,2,1.6604665586897216,esc
2023-03-01,66786570@n,129,1,16900.0,2,1,1,1.0111030023012408,esc
2023-03-01,6680094@n,49,1,47000.0,3,1,1,1.022206004602482,new
2023-03-01,66809029@n,87,1,39800.0,3,1,1,1.022206004602482,new
2023-03-01,66826850@n,180,1,15900.0,1,1,1,1.0,esc
2023-03-01,66834801@n,14,1,12900.0,4,1,1,1.033309006903723,new
2023-03-01,66836385@n,40,2,85100.0,4,2,2,2.0222060046024817,new
2023-03-01,66853439@n,120,2,71000.0,2,2,2,2.0,esc
2023-03-01,66853652@n,198,1,75600.0,1,1,2,1.6493635563884808,esc
2023-03-01,6687188@n,69,1,31400.0,3,1,1,1.022206004602482,new
2023-03-01,6688560@n,168,1,37900.0,1,1,1,1.0,esc
2023-03-01,66886605@n,116,1,36000.0,2,1,1,1.0111030023012408,esc
2023-03-01,66892276@n,48,1,40000.0,3,1,1,1.022206004602482,new
2023-03-01,66900203@n,75,1,23100.0,3,1,1,1.022206004602482,new
2023-03-01,66946029@n,32,1,33900.0,4,1,1,1.033309006903723,new
2023-03-01,66955466@n,65,1,31300.0,3,1,1,1.022206004602482,new
2023-03-01,6699546@n,99,1,40000.0,3,1,1,1.022206004602482,new
2023-03-01,67006294@n,77,1,56500.0,3,1,2,1.6715695609909627,new
2023-03-01,67015549@n,176,1,16900.0,1,1,1,1.0,esc
2023-03-01,67049131@n,29,3,45500.0,4,3,1,1.7123758895242798,ROYAL
2023-03-01,67068571@n,27,1,9900.0,4,1,1,1.033309006903723,new
2023-03-01,67069058@n,51,1,48800.0,3,1,1,1.022206004602482,new
2023-03-01,67077190@n,161,1,37100.0,1,1,1,1.0,esc
2023-03-01,67094199@n,86,1,110700.0,3,1,3,2.320933117379443,semi-VIP
2023-03-01,67100304@n,0,1,56800.0,4,1,2,1.6826725632922035,new
2023-03-01,67115329@n,4,2,64300.0,4,2,2,2.0222060046024817,new
2023-03-01,67116675@n,200,1,40900.0,1,1,1,1.0,esc
2023-03-01,67122534@n,71,1,75326.0,3,1,2,1.6715695609909627,new
2023-03-01,6715887@n,186,1,37900.0,1,1,1,1.0,esc
2023-03-01,67228147@n,180,1,68615.0,1,1,2,1.6493635563884808,esc
2023-03-01,67252325@n,0,3,121300.0,4,3,3,3.011103002301241,VIP
2023-03-01,67344570@n,58,1,32400.0,3,1,1,1.022206004602482,new
2023-03-01,6737605@n,133,1,39637.0,2,1,1,1.0111030023012408,esc
2023-03-01,67403441@n,176,1,38800.0,1,1,1,1.0,esc
2023-03-01,67416036@n,208,1,99967.0,1,1,2,1.6493635563884808,esc
2023-03-01,67420075@n,205,1,33200.0,1,1,1,1.0,esc
2023-03-01,67486791@n,133,2,76800.0,2,2,2,2.0,esc
2023-03-01,67500537@n,4,1,29900.0,4,1,1,1.033309006903723,new
2023-03-01,67535617@n,60,1,46880.0,3,1,1,1.022206004602482,new
2023-03-01,67554925@n,48,1,16900.0,3,1,1,1.022206004602482,new
2023-03-01,67563826@n,14,1,40900.0,4,1,1,1.033309006903723,new
2023-03-01,67564434@n,57,2,79200.0,3,2,2,2.011103002301241,new
2023-03-01,67568848@n,51,1,30300.0,3,1,1,1.022206004602482,new
2023-03-01,67667749@n,129,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,6766787@n,19,3,179106.0,4,3,3,3.011103002301241,VIP
2023-03-01,67671592@n,184,1,53900.0,1,1,2,1.6493635563884808,esc
2023-03-01,6769862@n,76,1,31300.0,3,1,1,1.022206004602482,new
2023-03-01,67759543@n,127,2,72573.0,2,2,2,2.0,esc
2023-03-01,67765800@n,148,1,31800.0,2,1,1,1.0111030023012408,esc
2023-03-01,6776737@n,121,1,38125.0,2,1,1,1.0111030023012408,esc
2023-03-01,67774987@n,70,1,30300.0,3,1,1,1.022206004602482,new
2023-03-01,6779008@n,176,1,37900.0,1,1,1,1.0,esc
2023-03-01,67794027@n,44,1,36900.0,4,1,1,1.033309006903723,new
2023-03-01,67807237@n,167,1,40900.0,1,1,1,1.0,esc
2023-03-01,6790070@n,100,1,13900.0,2,1,1,1.0111030023012408,esc
2023-03-01,67913295@n,58,1,38800.0,3,1,1,1.022206004602482,new
2023-03-01,67918019@n,52,1,56700.0,3,1,2,1.6715695609909627,new
2023-03-01,6792818@n,46,1,33900.0,4,1,1,1.033309006903723,new
2023-03-01,67948940@n,52,1,57200.0,3,1,2,1.6715695609909627,new
2023-03-01,6795112@n,66,1,35700.0,3,1,1,1.022206004602482,new
2023-03-01,6795586@n,194,1,90100.0,1,1,2,1.6493635563884808,esc
2023-03-01,6797514@n,139,1,31900.0,2,1,1,1.0111030023012408,esc
2023-03-01,67989368@n,70,1,29719.0,3,1,1,1.022206004602482,new
2023-03-01,68027337@n,141,1,47582.0,2,1,1,1.0111030023012408,esc
2023-03-01,68041547@n,76,1,32400.0,3,1,1,1.022206004602482,new
2023-03-01,68046721@n,20,1,88000.0,4,1,2,1.6826725632922035,new
2023-03-01,68052462@n,59,2,46919.0,3,2,1,1.3617394459127603,new
2023-03-01,68056340@n,86,1,17900.0,3,1,1,1.022206004602482,new
2023-03-01,68088166@n,117,1,39900.0,2,1,1,1.0111030023012408,esc
2023-03-01,68093282@n,66,2,47300.0,3,2,1,1.3617394459127603,new
2023-03-01,68097082@n,205,1,36000.0,1,1,1,1.0,esc
2023-03-01,68119315@n,21,4,93764.0,4,3,2,2.36173944591276,ROYAL
2023-03-01,68140103@n,2,1,48800.0,4,1,1,1.033309006903723,new
2023-03-01,68173007@n,27,1,36900.0,4,1,1,1.033309006903723,new
2023-03-01,68190852@n,92,1,39400.0,3,1,1,1.022206004602482,new
2023-03-01,68220991@n,70,1,29800.0,3,1,1,1.022206004602482,new
2023-03-01,68272429@n,49,2,66603.0,3,2,2,2.011103002301241,new
2023-03-01,68277874@n,2,1,16900.0,4,1,1,1.033309006903723,new
2023-03-01,68293159@n,118,1,24000.0,2,1,1,1.0111030023012408,esc
2023-03-01,68319013@n,141,1,15900.0,2,1,1,1.0111030023012408,esc
2023-03-01,68482011@n,10,2,79800.0,4,2,2,2.0222060046024817,new
2023-03-01,68499240@n,92,1,13900.0,3,1,1,1.022206004602482,new
2023-03-01,68534267@n,77,1,14500.0,3,1,1,1.022206004602482,new
2023-03-01,68562295@n,60,2,28600.0,3,2,1,1.3617394459127603,new
2023-03-01,68563876@n,84,1,16900.0,3,1,1,1.022206004602482,new
2023-03-01,68616610@n,140,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,68639231@n,164,1,93500.0,1,1,2,1.6493635563884808,esc
2023-03-01,68645139@n,27,2,32800.0,4,2,1,1.3728424482140014,new
2023-03-01,68695276@n,93,1,13900.0,3,1,1,1.022206004602482,new
2023-03-01,68724113@n,108,1,37900.0,2,1,1,1.0111030023012408,esc
2023-03-01,68730670@n,75,1,36400.0,3,1,1,1.022206004602482,new
2023-03-01,68735157@n,50,2,83165.0,3,2,2,2.011103002301241,new
2023-03-01,68756123@n,11,1,36900.0,4,1,1,1.033309006903723,new
2023-03-01,68783597@n,83,1,16900.0,3,1,1,1.022206004602482,new
2023-03-01,68811212@n,31,1,41900.0,4,1,1,1.033309006903723,new
2023-03-01,68855691@n,87,1,16900.0,3,1,1,1.022206004602482,new
2023-03-01,6888210@n,29,2,82500.0,4,2,2,2.0222060046024817,new
2023-03-01,6889854@n,91,1,152000.0,3,1,3,2.320933117379443,semi-VIP
2023-03-01,68946362@n,14,1,41900.0,4,1,1,1.033309006903723,new
2023-03-01,68968618@n,52,1,78900.0,3,1,2,1.6715695609909627,new
2023-03-01,68986243@n,108,1,23000.0,2,1,1,1.0111030023012408,esc
2023-03-01,69009794@n,47,1,39900.0,3,1,1,1.022206004602482,new
2023-03-01,69013786@n,24,1,24800.0,4,1,1,1.033309006903723,new
2023-03-01,69023858@n,210,1,32390.0,1,1,1,1.0,esc
2023-03-01,69093930@n,141,1,40000.0,2,1,1,1.0111030023012408,esc
2023-03-01,69127735@n,49,1,39800.0,3,1,1,1.022206004602482,new
2023-03-01,69145646@n,14,1,12900.0,4,1,1,1.033309006903723,new
2023-03-01,69147860@n,70,1,33400.0,3,1,1,1.022206004602482,new
2023-03-01,69160759@n,187,1,17900.0,1,1,1,1.0,esc
2023-03-01,6918739@n,89,1,17900.0,3,1,1,1.022206004602482,new
2023-03-01,69198171@n,197,1,41900.0,1,1,1,1.0,esc
2023-03-01,69222927@n,165,1,40000.0,1,1,1,1.0,esc
2023-03-01,69289315@n,125,1,30374.0,2,1,1,1.0111030023012408,esc
2023-03-01,6929601@n,198,1,45000.0,1,1,1,1.0,esc
2023-03-01,69322843@n,125,1,51800.0,2,1,1,1.0111030023012408,esc
2023-03-01,69345998@n,144,1,38800.0,2,1,1,1.0111030023012408,esc
2023-03-01,69363924@n,24,1,12900.0,4,1,1,1.033309006903723,new
2023-03-01,6937120@n,23,1,29800.0,4,1,1,1.033309006903723,new
2023-03-01,69374786@n,145,1,16900.0,2,1,1,1.0111030023012408,esc
2023-03-01,6937712@n,170,1,14900.0,1,1,1,1.0,esc
2023-03-01,69415905@n,60,1,32400.0,3,1,1,1.022206004602482,new
2023-03-01,69418413@n,147,1,65700.0,2,1,2,1.6604665586897216,esc
2023-03-01,69421493@n,72,1,14500.0,3,1,1,1.022206004602482,new
2023-03-01,69492468@n,81,1,47412.0,3,1,1,1.022206004602482,new
2023-03-01,69510427@n,62,1,14500.0,3,1,1,1.022206004602482,new
2023-03-01,69536941@n,135,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,69548838@n,15,2,65200.0,4,2,2,2.0222060046024817,new
2023-03-01,69577299@n,114,1,24400.0,2,1,1,1.0111030023012408,esc
2023-03-01,69605088@n,196,1,38800.0,1,1,1,1.0,esc
2023-03-01,69624890@n,71,1,31700.0,3,1,1,1.022206004602482,new
2023-03-01,69639045@n,132,1,38900.0,2,1,1,1.0111030023012408,esc
2023-03-01,69647098@n,116,1,36000.0,2,1,1,1.0111030023012408,esc
2023-03-01,69782329@n,53,2,118200.0,3,2,3,2.6604665586897216,semi-VIP
2023-03-01,69831516@n,91,1,40900.0,3,1,1,1.022206004602482,new
2023-03-01,69834393@n,70,1,31400.0,3,1,1,1.022206004602482,new
2023-03-01,69893212@n,205,1,114000.0,1,1,3,2.298727112776961,esc-VIP
2023-03-01,69910032@n,5,1,12900.0,4,1,1,1.033309006903723,new
2023-03-01,69910652@n,186,1,49300.0,1,1,1,1.0,esc
2023-03-01,69922656@n,99,1,28900.0,3,1,1,1.022206004602482,new
2023-03-01,69929405@n,205,1,36000.0,1,1,1,1.0,esc
2023-03-01,69935687@n,72,1,21000.0,3,1,1,1.022206004602482,new
2023-03-01,69943168@n,173,1,74588.0,1,1,2,1.6493635563884808,esc
2023-03-01,69944255@n,26,1,8900.0,4,1,1,1.033309006903723,new
2023-03-01,69963704@n,79,1,40900.0,3,1,1,1.022206004602482,new
2023-03-01,69969988@n,142,1,41000.0,2,1,1,1.0111030023012408,esc
2023-03-01,6998048@n,77,1,31300.0,3,1,1,1.022206004602482,new
2023-03-01,69991635@n,207,1,35000.0,1,1,1,1.0,esc
2023-03-01,70006451@n,22,1,8900.0,4,1,1,1.033309006903723,new
2023-03-01,70006908@n,96,3,425203.0,3,3,4,3.6493635563884803,VIP
2023-03-01,70026657@n,87,1,40900.0,3,1,1,1.022206004602482,new
2023-03-01,70033558@n,111,1,25200.0,2,1,1,1.0111030023012408,esc
2023-03-01,7005595@n,183,1,39900.0,1,1,1,1.0,esc
2023-03-01,70071369@n,178,1,36741.0,1,1,1,1.0,esc
2023-03-01,70111426@n,132,1,31900.0,2,1,1,1.0111030023012408,esc
2023-03-01,70114330@n,195,1,38900.0,1,1,1,1.0,esc
2023-03-01,70142428@n,144,1,16900.0,2,1,1,1.0111030023012408,esc
2023-03-01,70177064@n,74,1,32400.0,3,1,1,1.022206004602482,new
2023-03-01,70180528@n,66,1,28000.0,3,1,1,1.022206004602482,new
2023-03-01,70213872@n,72,1,14700.0,3,1,1,1.022206004602482,new
2023-03-01,7023345@n,146,1,38800.0,2,1,1,1.0111030023012408,esc
2023-03-01,70240023@n,207,1,35000.0,1,1,1,1.0,esc
2023-03-01,70246485@n,24,1,9900.0,4,1,1,1.033309006903723,new
2023-03-01,70252185@n,93,1,41000.0,3,1,1,1.022206004602482,new
2023-03-01,70302852@n,44,1,52700.0,4,1,2,1.6826725632922035,new
2023-03-01,70350190@n,161,1,36100.0,1,1,1,1.0,esc
2023-03-01,70358939@n,9,3,77200.0,4,3,2,2.36173944591276,ROYAL
2023-03-01,70375428@n,120,1,11700.0,2,1,1,1.0111030023012408,esc
2023-03-01,70399111@n,22,2,66300.0,4,2,2,2.0222060046024817,new
2023-03-01,70452058@n,177,1,79800.0,1,1,2,1.6493635563884808,esc
2023-03-01,704581364@g,6,1,13900.0,4,1,1,1.033309006903723,new
2023-03-01,7045847@n,218,1,16100.0,1,1,1,1.0,esc
2023-03-01,70462276@n,118,1,48300.0,2,1,1,1.0111030023012408,esc
2023-03-01,70488462@n,60,1,32400.0,3,1,1,1.022206004602482,new
2023-03-01,70506704@n,3,2,123752.0,4,2,3,2.6715695609909624,semi-VIP
2023-03-01,70515373@n,125,1,83700.0,2,1,2,1.6604665586897216,esc
2023-03-01,7054045@n,146,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,70569689@n,171,1,28800.0,1,1,1,1.0,esc
2023-03-01,70591196@n,0,1,153000.0,4,1,3,2.332036119680684,semi-VIP
2023-03-01,70631815@n,32,1,37511.0,4,1,1,1.033309006903723,new
2023-03-01,7063318@n,83,1,40000.0,3,1,1,1.022206004602482,new
2023-03-01,70634142@n,117,1,36000.0,2,1,1,1.0111030023012408,esc
2023-03-01,70636759@n,1,1,29900.0,4,1,1,1.033309006903723,new
2023-03-01,70642184@n,72,3,60000.0,3,3,2,2.3506364436115192,ROYAL
2023-03-01,70666687@n,91,1,12900.0,3,1,1,1.022206004602482,new
2023-03-01,70678454@n,37,2,116558.0,4,2,3,2.6715695609909624,semi-VIP
2023-03-01,70698916@n,48,1,49200.0,3,1,1,1.022206004602482,new
2023-03-01,70712758@n,1,1,76100.0,4,1,2,1.6826725632922035,new
2023-03-01,70722918@n,22,1,19800.0,4,1,1,1.033309006903723,new
2023-03-01,70804381@n,66,1,31400.0,3,1,1,1.022206004602482,new
2023-03-01,7081715@n,168,1,10826.0,1,1,1,1.0,esc
2023-03-01,7083679@n,197,1,38173.0,1,1,1,1.0,esc
